Stock,Alt,Sim,Year,SSB,Rec,Tot_biom,SPR_Implied,F,Ntot,Catch,ABC,OFL,AvgAge,AvgAgeTot,SexRatio,B100,B40,B35,Scenario
EBS_Pollock_2024,2,884,2030,2421.45,11360.3,13525.9,0.453088,0.216922,9287.6,1300,1574.45,1870.15,3.41555,2.80233,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,884,2031,2897.78,6093.03,13638.3,0.500119,0.180112,11529.2,1300,1867.71,2249.65,3.7574,3.38134,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,884,2032,3382.7,83406.9,12844.5,0.552187,0.146676,12603.1,1300,2249.42,2703.09,4.42551,1.64586,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2025,3274.81,46604,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.95826,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2026,2883.62,20114.6,12882.5,0.479908,0.195042,9497.26,1300,1729.25,2075.73,4.65585,2.38432,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2027,2660.65,38193.1,13284.1,0.470782,0.202205,8998.85,1300,1675.51,2013.09,3.78891,2.10633,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2028,2825.71,14446.6,14516.2,0.488697,0.188397,10726.8,1300,1788.76,2151.45,3.84826,2.67112,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2029,3255.22,6251.59,14965.3,0.537493,0.155461,11941.5,1300,2137.06,2571.83,3.92238,3.34178,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2030,3494.77,49125.8,13649.3,0.562372,0.140854,13032.5,1300,2324.79,2787.44,4.28745,2.04512,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2031,3642.05,39871.6,14714.4,0.558299,0.143157,12694.1,1300,2300.62,2764.38,4.94986,2.10085,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,885,2032,3324.68,30300.1,15316.2,0.547059,0.149689,10871.9,1300,2191.39,2623.38,4.25884,2.30143,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2025,3274.81,11748.3,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.93737,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2026,2883.61,8038.21,10964.3,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71505,3.20621,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2027,2647.43,25800.9,9912.21,0.464997,0.206892,8885.46,1300,1640.28,1969.55,4.73084,2.25524,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2028,2413.14,10780.1,9646.05,0.453116,0.216898,8081.48,1300,1563.58,1849.15,4.96175,2.64827,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2029,2023.38,25687.8,8735.16,0.410965,0.257145,6786.82,1300,1167.99,1387.97,4.25168,2.08129,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2030,1754.41,58012.4,8741.46,0.359129,0.319998,6577.74,1300,860.238,1029.88,3.99724,1.59326,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2031,1712.03,46253.2,11216.6,0.364819,0.312192,6387.5,1300,852.728,1023.83,3.58649,1.76412,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,886,2032,1685.16,32775,13532.6,0.37813,0.294887,6868.86,1300,884.114,1059.69,2.73248,2.06307,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2025,3274.81,19182.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.5907,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2026,2883.61,12061.1,11373.5,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70229,2.83807,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2027,2650.27,15674.1,10711,0.466243,0.205872,8909.65,1300,1647.79,1978.84,4.47922,2.65384,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2028,2502.08,6537.84,10094.4,0.461414,0.209854,8650.4,1300,1618.61,1942.48,4.57819,3.1339,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2029,2301.04,14217.1,8929.06,0.442876,0.225958,7951.62,1300,1451.44,1720.11,4.55425,2.61069,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2030,2022.04,21870,7969.07,0.405084,0.263443,7153.2,1300,1143.92,1360.98,4.69686,2.11746,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2031,1711.58,16355.2,7742.07,0.362079,0.315918,5953,1300,852.107,1019.7,4.41922,2.17443,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,887,2032,1364.74,53042.8,7387.92,0.311706,0.396728,5108.84,1300,583.801,702.254,3.52608,1.54416,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2025,3274.81,12015.2,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.92233,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2026,2883.61,9519.5,10979,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71459,3.08718,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2027,2647.54,12303.3,10014.5,0.465042,0.206855,8886.33,1300,1640.55,1969.88,4.71867,2.85183,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2028,2416.85,12258.5,9043.18,0.453653,0.216434,8106.26,1300,1568.52,1855,4.91802,2.69732,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2029,2043.87,12451.7,7936.3,0.411072,0.257032,6885.84,1300,1178.76,1400.25,4.78221,2.52472,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2030,1648.88,12052.2,7062.11,0.348463,0.335345,5782.92,1300,787.76,943.205,4.3799,2.39106,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2031,1355.68,9057.96,6441.62,0.304119,0.411355,5033.03,1300,559.905,674.6,3.95577,2.43934,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,888,2032,1130.83,12089.3,5747,0.271834,0.483388,4511.63,1300,418.051,506.388,3.61339,2.16478,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2025,3274.81,49862.5,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.91503,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2026,2883.62,7205.14,13061.8,0.479908,0.195041,9497.26,1300,1729.26,2075.73,4.6504,2.80138,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2027,2661.88,26056.2,12826.7,0.471313,0.20178,9009.45,1300,1678.8,2017.15,3.73952,2.39677,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2028,2858.98,35794.9,13149.5,0.48964800000000003,0.187693,10928.5,1300,1794.94,2158.94,4.07155,2.15073,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2029,3202.47,10772.5,14362.1,0.5349,0.157061,11330.7,1300,2114.27,2542.61,4.34192,2.82283,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2030,3075.69,10527.9,13256.4,0.535319,0.156801,11009.1,1300,2098.21,2510.72,4.03749,3.08633,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2031,3165.88,30042.4,12622.8,0.506827,0.175421,11613.9,1300,1912.94,2303.41,4.38517,2.3368,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,889,2032,3286.55,21643.1,12744.7,0.536769,0.155906,11295.5,1300,2121.95,2547.34,4.89335,2.44892,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2025,3274.81,77486.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.66189,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2026,2883.62,7763.16,14582.1,0.479913,0.195038,9497.26,1300,1729.28,2075.76,4.60464,2.61408,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2027,2672.23,35723.9,15003,0.475784,0.198244,9099.32,1300,1706.71,2051.65,3.29124,2.26065,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2028,3180.08,72093.1,16301.4,0.513101,0.171144,12995.8,1300,1958.59,2359.89,3.74066,1.8521,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2029,4063.52,7218.61,20294.4,0.597708,0.122166,14750.5,1300,2683.5,3232.03,4.15072,2.88602,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2030,4172.38,28534.5,19345.8,0.623178,0.109984,15148.9,1300,2910.76,3481.46,3.70302,2.69031,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2031,4755.21,36477.8,19955,0.607959,0.117144,18107.8,1300,2798.13,3373.12,4.25916,2.52672,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,890,2032,5486.34,7692.74,20961.9,0.666089,0.09151,18690.1,1300,3509.1,4216.29,4.77932,3.4323,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2025,3274.81,15782,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.73251,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2026,2883.61,10262.3,11186.3,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70812,2.9829,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2027,2648.97,23988.2,10347.9,0.465674,0.206337,8898.58,1300,1644.36,1974.59,4.59001,2.32396,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2028,2461.45,4325.41,10095.1,0.457662,0.213007,8390.3,1300,1596.71,1909.72,4.72969,3.14767,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2029,2176.25,28590.6,8901.52,0.429505,0.238451,7433.78,1300,1322.85,1569.73,4.29636,2.06397,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2030,1943.18,16854.5,8849.93,0.388842,0.281851,7156.23,1300,1044.65,1246,4.40061,2.25752,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2031,1784.1,35745.1,8887.76,0.37722,0.29603,6318.85,1300,927.767,1110.86,3.83692,1.83689,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,891,2032,1613.19,9278.14,9564.09,0.354391,0.326695,6457.63,1300,787.121,943.177,3.50701,2.47905,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2025,3274.81,33960.1,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.17337,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2026,2883.61,6135.62,12186.7,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.67715,3.00985,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2027,2655.88,18066.6,11532.7,0.468699,0.203879,8957.72,1300,1662.72,1997.29,4.08472,2.62722,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2028,2672.99,12747.1,11143.8,0.47486,0.198969,9735.97,1300,1699.93,2042.28,4.39212,2.78551,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2029,2694.07,7106.96,10573.8,0.487809,0.189058,9301.26,1300,1779.77,2137.37,4.62173,3.16398,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2030,2386.17,25587.8,8957.41,0.458995,0.211881,8353.84,1300,1575.61,1859.45,4.61225,2.1724,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2031,2112.11,16727.4,8815.82,0.403156,0.265547,7330.85,1300,1179.16,1404.62,4.78894,2.28718,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,892,2032,1777.48,6029.13,8424.37,0.37711,0.296167,6118.54,1300,929.938,1110.29,4.00622,2.81692,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2025,3274.81,23532.1,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.43996,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2026,2883.61,28763.1,11612.8,0.479905,0.195044,9497.26,1300,1729.23,2075.7,4.69487,2.22489,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2027,2651.92,56954.9,11968,0.466971,0.205279,8923.8,1300,1652.21,1984.29,4.32439,1.78953,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2028,2559.39,10544.7,14069,0.468534,0.204012,9029.92,1300,1661.23,1994.94,3.95446,2.59435,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2029,2647.83,13903.8,14404.3,0.481485,0.193831,9859.95,1300,1742.81,2095.95,3.38125,2.83709,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2030,3177.9,10522.9,14395.4,0.521538,0.165555,12777.4,1300,2017.79,2429.7,3.88568,3.16066,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2031,3762.91,48032.6,13992.9,0.578726,0.131926,13593.1,1300,2485.97,2988.8,4.61946,2.03992,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,893,2032,3569.48,5963.55,13946.7,0.574061,0.134422,12180.2,1300,2411.9,2882.9,5.0418,3.01657,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2025,3274.81,10808.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.99224,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2026,2883.61,8202.02,10912.6,0.479903,0.195046,9497.26,1300,1729.22,2075.69,4.71666,3.20992,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2027,2647.08,5823.77,9848.24,0.464839,0.207022,8882.41,1300,1639.33,1968.38,4.76388,3.44526,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2028,2402.14,28473.6,8471.78,0.452162,0.217724,8011.77,1300,1552.44,1836.05,5.04088,2.04715,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2029,1987.25,18998.1,8066.54,0.402947,0.265777,6620.77,1300,1120.25,1331.22,5.16602,2.12144,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2030,1491.93,48431.6,7820.24,0.327963,0.367791,5053.46,1300,672.095,806.357,3.75488,1.61329,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2031,1265.33,43920.4,9521.33,0.282276,0.458162,5232.33,1300,477.932,577.714,3.12595,1.71469,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,894,2032,1439.62,22827,12116.6,0.330281,0.36391,6098.62,1300,631.445,763.844,2.69421,2.14475,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2025,3274.81,22445,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.4749,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2026,2883.61,8003.99,11553,0.479904,0.195044,9497.26,1300,1729.23,2075.7,4.69672,3.04093,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2027,2651.51,6104.26,10741.1,0.466787,0.205429,8920.26,1300,1651.09,1982.91,4.38825,3.36801,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2028,2538.82,43587.1,9556.82,0.463984,0.207725,8881.11,1300,1633.78,1961.07,4.64324,1.84771,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2029,2351.88,9242.72,10214.8,0.448803,0.220663,8010.98,1300,1508.21,1785.71,5.01184,2.55154,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2030,1910.49,36312.5,9520.83,0.401271,0.267626,6447.45,1300,1076.12,1280.49,3.64897,1.91616,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2031,1809.24,24740,10398.2,0.357263,0.322613,7377.48,1300,872.739,1046.97,3.61444,2.11018,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,895,2032,2100.56,19109.1,11671.8,0.420666,0.247153,7982.14,1300,1243.61,1488.22,3.52252,2.34424,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2025,3274.81,34175.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.1689,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2026,2883.61,5377.18,12198.6,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.67679,3.05281,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2027,2655.96,50322.5,11507.7,0.468734,0.203851,8958.42,1300,1662.94,1997.55,4.08052,1.8832,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2028,2675.23,5754.77,12880.1,0.474947,0.198901,9749.62,1300,1700.47,2042.93,4.35949,2.8415,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2029,2703.69,55157.4,12648,0.492684,0.185462,9375.52,1300,1812.22,2177.4,3.81054,1.86427,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2030,2744.68,19025.9,14000.5,0.487291,0.189444,10676.9,1300,1773.93,2128.2,4.04054,2.42009,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2031,3034.84,40231.7,15132.9,0.512374,0.171635,10800.9,1300,1955.04,2356.47,3.74895,2.14811,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,896,2032,3234.33,104420,15794.9,0.540756,0.153469,12550.6,1300,2145.95,2571.98,3.87663,1.63991,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2025,3274.81,43213.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.0078,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2026,2883.61,11327.7,12695.9,0.479908,0.195042,9497.26,1300,1729.25,2075.72,4.66155,2.67919,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2027,2659.37,9291.5,12537.2,0.470224,0.202651,8987.82,1300,1672.08,2008.85,3.86877,3.0356,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2028,2782.98,21252.5,11927.1,0.484285,0.191702,10444.7,1300,1759.83,2115.86,4.10397,2.54621,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2029,3038.56,23004.9,11891.5,0.518146,0.16778,10780,1300,1987.8,2389.5,4.72274,2.38528,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2030,2772.51,16936.4,11100.3,0.507524,0.174941,9431.48,1300,1898,2269.8,4.65446,2.51979,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2031,2414.76,13176.7,10543.6,0.438838,0.229649,8405.77,1300,1493.57,1769.34,4.24416,2.6739,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,897,2032,2334.74,55553.4,10163,0.431119,0.236901,8407.4,1300,1415.31,1682.39,4.18134,1.72026,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2025,3274.81,16869.4,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.68449,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2026,2883.61,14195.9,11246.2,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70626,2.74901,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2027,2649.39,21441.5,10648.8,0.465857,0.206188,8902.12,1300,1645.46,1975.95,4.54801,2.39914,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2028,2475.73,25236.9,10361.9,0.459448,0.2115,8484.39,1300,1607.11,1928.37,4.55879,2.19687,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2029,2255.85,12600.3,10343.9,0.437606,0.230789,7850.8,1300,1402.04,1662.72,4.25083,2.56302,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2030,2083.78,5066.22,9899.45,0.412763,0.255257,7634.18,1300,1203.94,1433.65,3.85094,3.14427,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2031,2118.49,38322.6,9102.37,0.41467,0.253272,8078.82,1300,1228.71,1465.35,4.03563,1.87431,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,898,2032,2137.39,64495,9783.03,0.427697,0.240201,7876.04,1300,1294.48,1540.08,4.54174,1.58022,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2025,3274.81,19226.9,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.58901,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2026,2883.61,46651.1,11375.9,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70222,1.91132,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2027,2650.29,10806.3,12618,0.466256,0.205862,8909.79,1300,1647.87,1978.93,4.42061,2.62774,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2028,2515.67,48556.9,12517.3,0.46729,0.20502,8766.23,1300,1653.83,1985.99,3.68636,1.93323,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2029,2705.72,13610.6,14093.2,0.476971,0.197317,10527.5,1300,1715.21,2063.21,3.92677,2.60121,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2030,3060.06,21517.6,14657,0.524026,0.16394,11110.5,1300,2034.42,2448.26,3.78669,2.57844,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2031,3263.38,6466.21,14196.6,0.54255,0.152385,12537.5,1300,2161.43,2591.38,4.07109,3.30794,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,899,2032,3580.37,20335.9,13680.2,0.551613,0.147011,12733.9,1300,2253.01,2712.34,4.51009,2.74448,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2025,3274.81,51315.8,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.8969800000000001,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2026,2883.62,28714.7,13141.8,0.479909,0.195041,9497.26,1300,1729.26,2075.73,4.64797,2.18596,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2027,2662.43,15286.7,14123.3,0.471554,0.201588,9014.18,1300,1680.28,2018.99,3.68852,2.63709,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2028,2883.67,9348.35,14363,0.494149,0.184395,11107.1,1300,1825.25,2196.33,3.67571,3.11549,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2029,3492.01,7396.08,14241.7,0.552376,0.146567,13080.7,1300,2259.43,2720.27,4.24836,3.48888,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2030,3657.84,34811.3,12581,0.580212,0.13114,12896.3,1300,2478.68,2968.75,4.88048,2.24956,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2031,3318.73,28993.2,12071.4,0.536392,0.156138,10974.8,1300,2110.86,2528.59,5.38168,2.22094,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,900,2032,2765.26,22794.7,11982.5,0.477049,0.197256,8725.81,1300,1709.04,2048.65,4.54649,2.34371,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2025,3274.81,3972.17,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.50937,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2026,2883.61,51541.9,10536.4,0.479902,0.195046,9497.26,1300,1729.21,2075.68,4.72846,1.83693,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2027,2644.47,19990.1,11702.3,0.463693,0.207965,8860.17,1300,1632.46,1959.89,4.93298,2.2801,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2028,2338.41,20734.9,11980.2,0.452723,0.217238,7641.64,1300,1520.16,1799.63,3.75743,2.38007,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2029,2291.04,22423.4,12008.9,0.429643,0.238317,9082.29,1300,1384.83,1645.86,3.59631,2.38347,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2030,2776.19,13976.2,12984.4,0.484926,0.191218,10515.7,1300,1772.37,2138.96,4.01374,2.71451,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2031,2923.49,16404.7,12198.4,0.527987,0.161402,10763.9,1300,2046.12,2450.12,4.17262,2.68599,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,901,2032,2872.88,30284,11550.5,0.496023,0.18304,10414.9,1300,1833.27,2202.01,4.45281,2.20404,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2025,3274.81,5689.94,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.35573,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2026,2883.61,54521.5,10630.9,0.479902,0.195046,9497.26,1300,1729.22,2075.68,4.72549,1.80341,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2027,2645.12,6541.83,11999.7,0.463984,0.207725,8865.75,1300,1634.2,1962.04,4.86072,2.71954,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2028,2359.76,15208.3,11631.7,0.455027,0.215253,7779.76,1300,1544.14,1827.94,3.68575,2.6617,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2029,2374.58,10503.2,11131.7,0.436946,0.231403,9468.41,1300,1464.48,1739.02,3.85748,2.91446,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2030,2770.09,22539.5,11141.5,0.488093,0.18884600000000001,10052.4,1300,1790.49,2158.53,4.44875,2.38153,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2031,2595.08,73857.8,10111.4,0.498855,0.181011,9191.3,1300,1837.4,2194.67,4.696,1.57305,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,902,2032,2234.15,21146.3,12748.7,0.419793,0.248032,7704.18,1300,1310.39,1557.47,4.25468,2.167,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,903,2025,3274.81,56024,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.84311,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,903,2026,2883.62,41848.7,13400.9,0.479909,0.19504,9497.26,1300,1729.26,2075.74,4.64011,1.98372,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,903,2027,2664.2,10146.8,15211.8,0.472323,0.200975,9029.5,1300,1685.05,2024.88,3.59024,2.7453,0.5,5977.95,2391.18,2092.28,2
