"data_type","fleet","year","age",".truth",".pred","uncertainty","uncertainty_scale","sample_size","distribution","engine","model"
"age_composition","BTS",2013,13,0.00690848881576391,0.00224838010230497,NA,NA,66,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2013,14,0.00395608116223932,0.00113049731489922,NA,NA,66,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2013,15,0.00549480083997303,0.0012459389231631,NA,NA,66,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,1,0.130239846169132,0.156591934418711,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,2,0.0250255747725719,0.0198729636397443,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,3,0.0142927021657309,0.0202943907566321,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,4,0.0253571726778169,0.0741558915782103,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,5,0.118027317475454,0.210455754796205,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,6,0.397629232939566,0.385639564154513,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,7,0.196086103365636,0.0739220636009648,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,8,0.0411694623739715,0.0409966065537308,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,9,0.0223912300957572,0.00994068577699985,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,10,0.00808934692599215,0.00217357649990201,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,11,0.00316657183623864,0.00142229885125129,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,12,0.00452803522558416,0.00150846876315745,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,13,0.00470824290927837,0.00118764384937257,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,14,0.00233171899006182,0.000893637788668459,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2014,15,0.00695744207720925,0.000944518971937144,NA,NA,117,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,1,0.0828124842948467,0.0817169968878331,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,2,0.0527841534553105,0.0534332778748282,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,3,0.157242641753013,0.131355919381918,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,4,0.0421311650429241,0.092700493503076,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,5,0.0861699042352975,0.154508278723461,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,6,0.15548622934964,0.188196223694025,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,7,0.292755550292708,0.229309557611709,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,8,0.0864759692418885,0.0387812084342516,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,9,0.0218801880758133,0.0210197111002233,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,10,0.0108299559730669,0.00494253890247681,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,11,0.00155298962376844,0.0010743977894147,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,12,0.00147578658948595,0.000707124031231908,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,13,0.00280087424004702,0.000749956239802915,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,14,0.00171406459677378,0.000590452586382657,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2015,15,0.00388804323541575,0.000913863239366152,NA,NA,103,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,1,0.0555384702719029,0.0423122843155001,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,2,0.0345039756409971,0.0170845482179574,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,3,0.0509194367896164,0.116853064409356,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,4,0.281381738156142,0.238042398167997,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,5,0.118823849060777,0.128029812571144,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,6,0.0839419579955837,0.14043673310168,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,7,0.123669420837259,0.13217424645526,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,8,0.188242725904581,0.142471746293039,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,9,0.0379141953644304,0.0241832760994565,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,10,0.0155238688301964,0.0129761421547931,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,11,0.00559823951453874,0.00298929024264651,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,12,0.00122600989104844,0.000651304912053029,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,13,0.00128108069949425,0.000428650088680352,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,14,0.000464465555096578,0.000454611726784197,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2016,15,0.000970565488335782,0.000911891243654358,NA,NA,122,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,1,0.0562799757194152,0.0467822023637845,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,2,0.0230887220807839,0.00794580375325439,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,3,0.0391402348305848,0.0488630958078423,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,4,0.190209033935954,0.249762926126761,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,5,0.251060973003771,0.270490023502985,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,6,0.114721987838812,0.102994223774781,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,7,0.088409370199406,0.0895400651017339,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,8,0.0829332937381349,0.078413692225383,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,9,0.106009462733557,0.0803026582260611,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,10,0.0304272064587905,0.0140584062218328,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,11,0.011680399607516,0.007643980785935,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,12,0.00392261261776043,0.00176131363485572,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,13,0.000595302890258161,0.000383781716427109,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,14,0.000350202217486901,0.000252588480698009,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2017,15,0.00117122212777094,0.000805238277664824,NA,NA,234,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,1,0.14078975608259,0.115969571982522,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,2,0.0590392976941731,0.0254383579241651,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,3,0.031373159081227,0.0330673087190234,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,4,0.0454607608528873,0.116652428448375,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,5,0.312076603987815,0.291828012283579,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,6,0.191813841866515,0.18099123183986,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,7,0.066483839264945,0.0590594237918131,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,8,0.0483753099305128,0.0523894115562431,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,9,0.0496924835280517,0.0501234105159545,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,10,0.0407357406704552,0.0557458718480245,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,11,0.0114115132507089,0.010386892259703,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,12,0.00177735257047335,0.00585288939081392,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,13,0.000227876016553558,0.00136635427057488,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,14,3.74775637956519e-05,0.000299750461959326,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2018,15,0.000704987639297267,0.000829084707390422,NA,NA,158,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,1,0.160915256209317,0.22578677367919,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,2,0.0428398490307598,0.0268975486784381,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,3,0.0356122768331654,0.0234942847360746,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,4,0.0369446656238982,0.0411139036608241,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,5,0.1056732956893,0.15496548169284,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,6,0.376941193310486,0.283629931128646,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,7,0.150537899451832,0.130219949040375,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,8,0.0357797750713773,0.0351033876190007,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,9,0.0257983749906613,0.0257159678905856,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,10,0.0152652501185578,0.0215835229530247,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,11,0.00802637985807595,0.0238894105180146,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,12,0.00364470181058885,0.00427095642129849,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,13,0.00144025295716658,0.00234607357138161,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,14,0.000415118459021123,0.000540470700987272,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2019,15,0.00016571058579313,0.000442337709318748,NA,NA,120,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,1,0.111175347895409,0.0905423785609178,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,2,0.085953647678695,0.0500172793799784,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,3,0.211570855957637,0.264394114031825,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,4,0.0811478367434366,0.0875127582373967,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,5,0.0741976311621967,0.0553243516385024,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,6,0.0540667708506789,0.061170876082685,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,7,0.137778714805422,0.124454699052562,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,8,0.159087031736944,0.143738123135711,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,9,0.0422165639460786,0.0624568804638209,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,10,0.016390562369878,0.0166825932716582,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,11,0.0137319250062416,0.0130704754398194,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,12,0.00889503004401418,0.0119783017460502,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,13,0.00193956807806183,0.0141477614529912,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,14,0.00137778915680453,0.0025332646670131,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2021,15,0.000470724568501386,0.00197614283906864,NA,NA,149,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,1,0.0692434863070164,0.0730048001522002,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,2,0.0299553164730002,0.0220049990869431,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,3,0.0511665322760395,0.060322489995796,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,4,0.341656071730868,0.363291443879007,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,5,0.159691321588711,0.125030292745244,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,6,0.0622205557040114,0.0685687988503626,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,7,0.0691466341529544,0.0579599868420254,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,8,0.0974282977036834,0.0843635137269232,NA,NA,172,"composition","custom RTMB","base coefficients"
"age_composition","BTS",2022,9,0.073000327283924,0.0815238549925455,NA,NA,172,"composition","custom RTMB","base coefficients"
