"term","estimate","std.error","gradient","estimation_type","module","year","age","engine","model","statistic","p.value"
"log_F_devs[27]",-1.58284417519518,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[28]",-1.36805848277877,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[29]",-1.06256035935885,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[30]",-1.52856086723622,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[31]",-1.77023726947211,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[32]",-1.79425422376615,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[33]",-1.63405186836185,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[34]",-1.62646887450355,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[35]",-1.79626203575269,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[36]",-2.00776923095148,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[37]",-1.89457708604658,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[38]",-1.73099306036866,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[39]",-1.56134045895378,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[40]",-1.49106534172775,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[41]",-1.59880094364981,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[42]",-1.65681637639667,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[43]",-1.44402580496838,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[44]",-1.36207220126527,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[45]",-1.25879505087396,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[46]",-1.28186947856722,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[47]",-1.47259403462738,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[48]",-1.15943241246116,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[49]",-1.16756887522353,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[50]",-1.24058522360997,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[51]",-1.31380641612631,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[52]",-1.24850803644189,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[53]",-1.57761573892346,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[54]",-1.58764319718374,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[55]",-1.81252102473454,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[56]",-1.72770258385744,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[57]",-1.47102830158811,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[58]",-1.53403124009741,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[59]",-1.88103619276182,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[60]",-1.89078134954512,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"log_F_devs[61]",-1.77487619690003,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sigr",1,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[1]",0.049649346122219,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[2]",0.04968017124488,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[3]",0.117610435227761,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[4]",0.121148855011689,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[5]",0.173323773710461,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[6]",0.00330427338258244,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[7]",-0.238076018431263,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[8]",-0.25703269801477,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[9]",-0.213158074729876,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[10]",-0.194847311295503,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[11]",-0.196310373300307,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[12]",-0.188024553797312,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[13]",-0.227547575247896,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[14]",-0.180131236470219,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[15]",-0.195644413682135,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[16]",-0.162110812972236,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[17]",-0.126756238265043,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[18]",-0.144802981115936,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[19]",-0.134343555557138,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[20]",-0.151560211614597,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[21]",-0.160578688102967,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[22]",-0.160225052500224,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[23]",-0.198519122172344,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[24]",-0.159132864788079,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[25]",-0.145765267847637,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[26]",-0.0562421227928967,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[27]",-0.161988407790991,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[28]",-0.153265496520574,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[29]",-0.0498269334143358,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[30]",-0.0188315172901175,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[31]",-0.037358238323679,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[32]",-0.143715893989936,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[33]",-0.107719065158149,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[34]",-0.157011365326023,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[35]",-0.0742661648188933,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[36]",-0.0271108158342377,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[37]",-0.0856782248129896,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[38]",-0.0905355149916036,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[39]",-0.0351092210578565,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[40]",-0.0667642163688651,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[41]",-0.0915683984840162,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[42]",-0.0480105991152235,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[43]",0.0068806448948411,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[44]",-0.0255138696482037,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[45]",0.00178541401817136,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[46]",0.0191566939538666,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[47]",-0.0196047219738571,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[48]",0.0177503270936279,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[49]",-0.0211409038116557,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[50]",-0.0184137267166284,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[51]",0.0756636181316108,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[52]",0.0583021540882742,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[53]",0.0347770083918534,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[54]",0.101973158026716,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[55]",0.14077981358052,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[56]",-0.0446419616114222,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[57]",-0.00536257867577152,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[58]",0.0285404125280828,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[59]",4.03905071831536e-06,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[60]",0.0829504231682142,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[61]",0.0847400436652518,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[62]",0.0886218392476049,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[63]",0.0523863483770358,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[64]",0.122834815404353,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[65]",0.0219372549044548,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[66]",0.194457410306926,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[67]",0.105298820271658,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[68]",0.145664083073421,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[69]",-0.172694012520372,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[70]",-0.0795251173949895,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[71]",0.00319628004048151,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[72]",-0.155717747646876,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[73]",-0.392692752842149,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[74]",-0.486014513053698,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[75]",-0.273444948090281,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[76]",-0.100162050385735,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[77]",0.104594864697723,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[78]",-0.149544292670502,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[79]",0.0461592787007644,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[80]",-0.0308225351709424,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[81]",-0.0735331251176654,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[82]",-0.115696914949335,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[83]",-0.0669556054201955,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[84]",-0.0313314570290257,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[85]",0.0306891044989852,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[86]",-0.0811813472695029,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[87]",-0.488389892153879,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[88]",0.0196864546256567,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[89]",0.195632698032534,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[90]",0.520128065295083,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[91]",0.347053097862969,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[92]",-0.385919979536964,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[93]",-0.39736667855298,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[94]",-0.159747942247558,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[95]",-0.207294167922945,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[96]",0.154973521961126,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[97]",-0.343942899517653,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[98]",-0.142234059385467,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[99]",0.0772153123464601,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[100]",0.0985599919890771,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[101]",0.041178754919656,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[102]",-0.0542703850035244,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[103]",-0.332025840246527,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[104]",0.081090894278676,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[105]",-0.0443970362894088,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[106]",0.204004114376303,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[107]",-0.187157298743437,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[108]",0.166882266970878,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[109]",-0.512009404862247,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[110]",-0.104857082402929,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[111]",0.140733047634966,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[112]",0.191078570579499,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[113]",0.7779322337418,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[114]",1.0406847520352,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[115]",0.40360075191155,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[116]",0.110982000807287,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[117]",-0.357918923584937,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[118]",0.00338367362228193,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[119]",0.121492423797785,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[120]",0.220895858273229,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[121]",-0.014796279651527,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[122]",0.138434352243742,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[123]",-0.045120935303813,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[124]",-0.090304548953354,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[125]",0.116666762559001,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[126]",0.0778194561074894,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[127]",0.197723622733691,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[128]",0.155619592992885,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[129]",-0.126651293924609,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[130]",-0.164777677374383,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[131]",-0.0724385808606785,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[132]",-0.186344669979496,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[133]",-0.283547145702883,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[134]",-0.271337771277085,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[135]",-0.303194127089844,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[136]",-0.0856050525346107,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[137]",0.0641420719969493,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[138]",0.139862300350515,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[139]",0.0764010905195432,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[140]",0.129411436141956,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[141]",0.4716761569209,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[142]",-0.383797247570517,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[143]",-0.337104023544983,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[144]",-0.349219191617766,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[145]",0.500756290591333,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[146]",-0.0324454779765389,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[147]",-0.775486393774684,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[148]",-0.27216591791445,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[149]",0.28778304629176,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[150]",0.151596420747757,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[151]",0.277636158204411,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[152]",0.811432010946351,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[153]",-0.557406196891776,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[154]",-0.463102572283585,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[155]",0.061041821540575,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[156]",0.673820203371191,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[157]",-0.661732092220622,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[158]",-0.00263961817807096,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[159]",0.566171200758333,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[160]",-0.0404348562966203,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[161]",-0.521170721147948,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[162]",0.19824321627626,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[163]",-0.61233356399644,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[164]",0.0506176023785479,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[165]",0.199452230312272,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[166]",0.02752366346301,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[167]",-0.0286439238130152,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[168]",1.11501860829632,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[169]",-1.44572753705689,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[170]",-0.306181263003648,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[171]",0.0608319866279404,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[172]",0.137228735454274,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
"sel_devs_fsh[173]",0.647102913409167,NA,NA,"fixed_input",NA,NA,NA,"custom RTMB","base coefficients",NA,NA
