Stock,Alt,Sim,Year,SSB,Rec,Tot_biom,SPR_Implied,F,Ntot,Catch,ABC,OFL,AvgAge,AvgAgeTot,SexRatio,B100,B40,B35
EBS_Pollock_2024,6,245,2035,2694.33,16844.8,12430.6,0.35,0.333993,10756,2224.06,2224.06,2224.06,4.10718,2.42967,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,245,2036,2331.26,29416.3,10746.1,0.356032,0.325249,8953.67,2053.48,2053.48,2053.48,3.83656,2.04323,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,245,2037,1997.67,12957.4,10322.5,0.394388,0.276139,7810.48,1297.11,1297.11,1297.11,3.79494,2.4821,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,245,2038,2074.33,28239.6,10425.4,0.384842,0.287414,7959.21,1443.42,1443.42,1443.42,3.62123,2.10006,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2025,3343.41,9361.16,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,3.10026,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2026,2817.77,21572.4,10928.7,0.35,0.333992,9596.03,2103.43,2103.43,2103.43,4.5702,2.38675,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2027,2305.76,44435.1,9775.32,0.358704,0.321474,8110.64,1715.62,1715.62,1715.62,4.50441,1.76955,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2028,1976.98,33419,10530.6,0.397049,0.273096,6901.65,1349.22,1349.22,1349.22,4.10204,1.91422,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2029,1782.35,14421.4,11590.7,0.424015,0.244469,6683.18,1101.06,1101.06,1101.06,3.18999,2.43801,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2030,2094.4,12389,12431.4,0.382422,0.290364,8900.9,1436.45,1436.45,1436.45,3.18093,2.73927,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2031,2639.32,24269.8,12566.5,0.35,0.333993,11092.6,2183.18,2183.18,2183.18,3.7157,2.32191,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2032,2629.06,14464.7,11600.1,0.35,0.333993,10414.3,2296.36,2296.36,2296.36,4.16923,2.49502,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2033,2179.25,20135.1,9839.87,0.372514,0.302859,8215.65,1680.06,1680.06,1680.06,3.9577,2.26417,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2034,1944.96,12297.2,9256.12,0.401242,0.268385,7446.23,1232.76,1232.76,1232.76,3.9367,2.52871,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2035,1956.99,39799.1,9083.38,0.399656,0.270155,7333.52,1288.38,1288.38,1288.38,3.90536,1.81261,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2036,1896.87,15749.6,9939.09,0.407712,0.261311,7243.17,1253.41,1253.41,1253.41,3.97282,2.27138,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2037,1838.18,9186.93,10221.2,0.415903,0.25268,6883.52,1169.97,1169.97,1169.97,3.38595,2.72088,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,246,2038,1979.01,35814.6,9908.84,0.396787,0.273393,8239.69,1311.89,1311.89,1311.89,3.53804,1.96039,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2025,3343.41,24016.4,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.43809,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2026,2817.77,62660.4,11735.2,0.35,0.333992,9596.03,2103.45,2103.45,2103.45,4.5436,1.69488,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2027,2309.57,45082.3,13174.7,0.358304,0.322035,8158.3,1735.85,1735.85,1735.85,3.94714,1.8633,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2028,2133.02,42820.9,15101,0.377846,0.296051,8108.89,1582.5,1582.5,1582.5,2.98982,2.00307,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2029,2531.55,17676.9,17387.9,0.35,0.333993,11249,2031.36,2031.36,2031.36,2.98744,2.54761,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2030,3332.1,10467.7,18253.6,0.35,0.333993,14376,2774.97,2774.97,2774.97,3.31339,3.02499,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2031,3680.87,7365.9,16362,0.35,0.333993,15491.8,3189.39,3189.39,3189.39,3.80841,3.36332,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2032,3456.19,26923.6,13239.3,0.35,0.333993,13526.3,2910.46,2910.46,2910.46,4.42316,2.32311,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2033,2765.89,24122,10823,0.35,0.333993,10160.6,2298.19,2298.19,2298.19,4.84381,2.14568,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2034,2052.95,13696.5,9564.42,0.387453,0.284272,7044.31,1399.67,1399.67,1399.67,4.15157,2.42494,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2035,1797.81,14208.7,9149.59,0.421736,0.246743,6665.05,1033.92,1033.92,1033.92,3.6521,2.49725,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2036,1985.07,42459.8,9445.78,0.396006,0.274284,7695.6,1296.97,1296.97,1296.97,3.86829,1.79914,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2037,2031.14,29409.3,10572.4,0.390159,0.281063,7742.95,1477.3,1477.3,1477.3,4.02655,1.97125,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,247,2038,1852.74,20428.9,11182,0.413841,0.25482,7000.42,1224.77,1224.77,1224.77,3.29809,2.25687,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2025,3343.41,28847.7,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.30269,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2026,2817.77,51150.4,12001.1,0.35,0.333992,9596.03,2103.45,2103.45,2103.45,4.53489,1.80779,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2027,2310.83,14037.8,12916.5,0.358172,0.32222,8174.01,1742.51,1742.51,1742.51,3.83468,2.41461,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2028,2177.82,31025.2,12941.6,0.372682,0.302641,8425.37,1630.37,1630.37,1630.37,3.15468,2.18064,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2029,2514.82,23655.9,13746.4,0.35,0.333993,10809.9,2011.7,2011.7,2011.7,3.5179,2.32413,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2030,2796.24,26529.7,13912.7,0.35,0.333993,11170.1,2390.51,2390.51,2390.51,3.7114,2.24919,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2031,2562,35468.8,12807.3,0.35,0.333993,10418.4,2214.54,2214.54,2214.54,3.66545,2.03299,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2032,2443.93,16268.6,13070.4,0.35,0.333993,9717.21,1950.53,1950.53,1950.53,3.6655,2.44051,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2033,2392.72,35916.2,12570.3,0.35,0.333993,9608.64,1999.16,1999.16,1999.16,3.43195,2.04434,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2034,2438.31,13875.5,12941,0.35,0.333993,10068.2,1980.68,1980.68,1980.68,3.66562,2.52158,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2035,2465.83,6358.5,12431.2,0.35,0.333993,9750.36,2081.24,2081.24,2081.24,3.55098,3.04685,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2036,2365.86,27383.9,10681.8,0.352519,0.330303,9753.11,1943.02,1943.02,1943.02,3.75599,2.16895,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2037,2340.35,41788.2,10356.7,0.355116,0.326556,9071.66,1857.76,1857.76,1857.76,4.35364,1.79444,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,248,2038,1990.65,11264.2,10629.1,0.395286,0.275107,7237,1441.32,1441.32,1441.32,3.8825,2.41557,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2025,3343.41,22487.6,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.48699,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2026,2817.77,15681,11651.1,0.35,0.333992,9596.03,2103.44,2103.44,2103.44,4.54636,2.54709,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2027,2309.18,14324.4,10470.6,0.358346,0.321976,8153.33,1733.69,1733.69,1733.69,4.06787,2.54996,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2028,2105.56,13499.5,9619.42,0.381085,0.292011,7844.11,1503.05,1503.05,1503.05,4.01877,2.54524,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2029,2012.89,14565.9,8919.82,0.392454,0.278377,7540.99,1398.25,1398.25,1398.25,4.11689,2.44033,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2030,1863.99,98047,8210.87,0.41226,0.256476,6927.69,1206.77,1206.77,1206.77,4.16512,1.37007,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2031,1734.02,13020,12387.7,0.431302,0.237361,6357.09,1017.93,1017.93,1017.93,3.95005,2.19468,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2032,1686.46,10389.1,14027.3,0.438725,0.230368,6382.63,1016.39,1016.39,1016.39,2.44775,2.76193,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2033,2493.46,39508.3,14961.8,0.35,0.333993,12209,1872.68,1872.68,1872.68,3.08993,2.17799,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2034,3614.98,43475.1,16898.8,0.35,0.333993,14860.1,3036.34,3036.34,3036.34,4.09517,2.02191,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2035,3113.01,10434.2,15426.6,0.35,0.333993,12124,2950.92,2950.92,2950.92,3.77792,2.64881,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2036,2513.14,17071.3,13467.8,0.35,0.333993,10142.5,1929.25,1929.25,1929.25,3.33277,2.63496,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2037,2808.53,28726.3,13227.5,0.35,0.333993,11616.5,2162.91,2162.91,2162.91,3.80658,2.2489,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,249,2038,2858.65,31134.1,12816.1,0.35,0.333993,11022.9,2464.02,2464.02,2464.02,4.17856,2.0743,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2025,3343.41,22731.7,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.47897,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2026,2817.77,30986.9,11664.5,0.35,0.333992,9596.03,2103.44,2103.44,2103.44,4.54592,2.10337,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2027,2309.24,44891.5,11331.9,0.358339,0.321986,8154.12,1734.04,1734.04,1734.04,4.03511,1.83565,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2028,2111.99,32452.2,12512.7,0.380321,0.292957,7911.77,1525.56,1525.56,1525.56,3.56428,2.03282,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2029,2178.69,29079.6,13767,0.372585,0.302768,8789.39,1639.6,1639.6,1639.6,3.1596,2.18575,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2030,2528.75,6251.98,14818.3,0.35,0.333993,10860.2,2070.07,2070.07,2070.07,3.2734,2.96786,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2031,2900.32,8326.79,14048.9,0.35,0.333993,12115.5,2441.79,2441.79,2441.79,3.55643,3.17248,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2032,2920.13,34710.1,11901.3,0.35,0.333993,11889,2478.05,2478.05,2478.05,4.14982,2.04866,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2033,2548.18,32876.3,10859.6,0.35,0.333993,9539.12,2131.5,2131.5,2131.5,4.66674,1.92507,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2034,1938.76,6055.08,10343.4,0.402064,0.267473,6838.94,1314.24,1314.24,1314.24,3.74711,2.70884,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2035,1819.66,27989.6,10004.1,0.418556,0.249959,7154.2,1042.56,1042.56,1042.56,3.3039,2.15591,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2036,2241.15,14698.7,11192.3,0.365633,0.311951,9175.42,1651.92,1651.92,1651.92,3.86153,2.47092,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2037,2275.43,22512.4,10682.9,0.361915,0.317013,8711.94,1913.29,1913.29,1913.29,3.82568,2.20896,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,250,2038,1992.26,42565.9,9719.19,0.39508,0.275343,7895.45,1389.91,1389.91,1389.91,3.82069,1.80475,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2025,3343.41,16258.4,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.72619,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2026,2817.77,59935.7,11308.3,0.35,0.333992,9596.03,2103.44,2103.44,2103.44,4.55764,1.70654,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2027,2307.56,24742.9,12422.2,0.358515,0.321738,8133.07,1725.15,1725.15,1725.15,4.18516,2.11183,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2028,2055.45,15835.3,13058.8,0.387146,0.28464,7531.7,1480.27,1480.27,1480.27,3.10208,2.49905,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2029,2316.84,50385.2,13306.4,0.357556,0.323088,10167,1775.41,1775.41,1775.41,3.23659,1.91131,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2030,2895.05,12427.4,15384.5,0.35,0.333993,11922.2,2388.14,2388.14,2388.14,3.81626,2.57141,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2031,2736.87,8407.69,14031.5,0.35,0.333993,10857.6,2476.5,2476.5,2476.5,3.38667,2.97216,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2032,2587.41,6201.77,12123.2,0.35,0.333993,10961.1,2040.1,2040.1,2040.1,3.67464,3.30777,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2033,2747.61,40040.6,10820.8,0.35,0.333993,10684.4,2227.78,2227.78,2227.78,4.37928,1.88001,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2034,2275.05,15233,9887.23,0.361946,0.316971,8383.93,1900.43,1900.43,1900.43,4.75296,2.24854,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2035,1701.34,10164.7,8982.98,0.436377,0.232554,5832.76,970.529,970.529,970.529,3.59062,2.61232,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2036,1739.71,22064.8,8926.02,0.430428,0.238201,7002.89,939.479,939.479,939.479,3.55221,2.23826,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2037,2111.93,13735.6,9893.3,0.380332,0.292943,8196.86,1500.01,1500.01,1500.01,4.07323,2.45348,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,251,2038,1975.81,99477,8999.06,0.397201,0.272923,7424.58,1465.74,1465.74,1465.74,3.92859,1.38641,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2025,3343.41,15185,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.7754,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2026,2817.77,26820.6,11249.2,0.35,0.333992,9596.03,2103.43,2103.43,2103.43,4.55959,2.20961,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2027,2307.28,10158,10516.5,0.358545,0.321697,8129.58,1723.64,1723.64,1723.64,4.28195,2.64582,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2028,2036.12,13237.8,9585.82,0.389538,0.281796,7345.37,1426.14,1426.14,1426.14,3.85405,2.57611,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2029,1958.5,13816.7,8880.69,0.399458,0.270377,7574.52,1297.58,1297.58,1297.58,3.9956,2.50338,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2030,1959.94,26602,8506.59,0.39927,0.270588,7292.82,1318.25,1318.25,1318.25,4.23521,1.99961,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2031,1767.98,36150.4,8398.32,0.426158,0.242353,6490.27,1104.78,1104.78,1104.78,4.1557,1.79997,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2032,1639.09,19722.8,9597.92,0.446382,0.223403,5997.39,893.801,893.801,893.801,3.64192,2.16753,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2033,1747.77,9181,10577.4,0.429201,0.239385,6901.54,1026.95,1026.95,1026.95,3.21727,2.71604,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2034,2125.04,11307.9,10884.7,0.378785,0.294873,8909.53,1520.61,1520.61,1520.61,3.48415,2.78858,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2035,2374.92,44513.4,10285.4,0.351614,0.331622,9597.62,1993.46,1993.46,1993.46,4.05393,1.77902,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2036,2125.28,26956.7,10355.6,0.37875,0.294916,8040.9,1634.3,1634.3,1634.3,4.31324,1.9866,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2037,1766.68,13419,10570.1,0.426351,0.242163,6446.98,1080.58,1080.58,1080.58,3.31704,2.45183,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,252,2038,1919.84,20912.3,11010.9,0.404593,0.264692,8048.53,1172.64,1172.64,1172.64,3.25772,2.37007,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2025,3343.41,19406.1,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.59642,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2026,2817.77,61108.5,11481.5,0.35,0.333992,9596.03,2103.44,2103.44,2103.44,4.55193,1.70103,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2027,2308.37,7650.11,12731.2,0.35843,0.321858,8143.31,1729.49,1729.49,1729.49,4.0842,2.54638,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2028,2086.96,10214.3,12497.9,0.383312,0.289274,7766.12,1521.42,1521.42,1521.42,3.07646,2.84845,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2029,2394.27,18333.3,12088.7,0.35,0.333993,10529.1,1878.87,1878.87,1878.87,3.5156,2.56042,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2030,2787.61,34346.3,11878.6,0.35,0.333993,10977.5,2340.8,2340.8,2340.8,4.29595,1.99063,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2031,2287.45,33243.7,10597.2,0.360619,0.318803,8631.76,1985.11,1985.11,1985.11,4.18826,1.91412,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2032,1831.64,24870.9,10719,0.416837,0.251718,6799.31,1081.84,1081.84,1081.84,3.50745,2.13435,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2033,1995.51,21965.4,11914.3,0.394665,0.27582,8063.23,1295.71,1295.71,1295.71,3.27393,2.30412,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2034,2375.85,19253.6,12790.9,0.351524,0.331755,9886.88,1939.45,1939.45,1939.45,3.46348,2.41815,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2035,2519.08,17505.9,12349,0.35,0.333993,10298.5,2156.08,2156.08,2156.08,3.69254,2.46294,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2036,2397.69,6151.7,11224.8,0.35,0.333993,9604.56,2019.72,2019.72,2019.72,3.83596,3.00624,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2037,2213.38,45205.1,9585.82,0.368684,0.307876,8624.58,1684.64,1684.64,1684.64,3.95618,1.76821,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,253,2038,2058.83,33284.1,10190.4,0.386731,0.285137,7829.25,1442.46,1442.46,1442.46,4.29589,1.89111,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2025,3343.41,23383.9,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.45793,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2026,2817.77,7986.8,11700.4,0.35,0.333992,9596.03,2103.44,2103.44,2103.44,4.54474,2.92767,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2027,2309.41,23576.1,10116.8,0.358321,0.322011,8156.24,1734.92,1734.92,1734.92,4.05397,2.24147,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2028,2112.42,60650.3,9613.14,0.380271,0.29302,7884.74,1504.59,1504.59,1504.59,4.23123,1.60765,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2029,1958.76,15373,11615.2,0.399423,0.270416,7100.81,1344.38,1344.38,1344.38,3.91187,2.24833,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2030,1807.81,15086.1,12045.2,0.420276,0.248213,7007.07,1155.65,1155.65,1155.65,2.89775,2.54973,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2031,2302.5,27950.6,12771.5,0.359062,0.320972,10289.9,1689.9,1689.9,1689.9,3.33434,2.26577,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2032,2873.09,22339.9,13527,0.35,0.333993,11634.1,2430.48,2430.48,2430.48,3.97896,2.31606,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2033,2526.12,22849.2,11932.5,0.35,0.333993,9894.35,2278.9,2278.9,2278.9,3.80746,2.24213,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2034,2175.72,6515.87,11027.2,0.372922,0.302331,8585.35,1553.87,1553.87,1553.87,3.705,2.90039,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2035,2226.36,13385.5,10362.3,0.367252,0.309781,8731.13,1658.38,1658.38,1658.38,3.73742,2.66464,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2036,2203.25,26473.8,9369.41,0.369813,0.306386,8652.54,1689.06,1689.06,1689.06,4.16283,2.06217,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2037,2001,45809.5,9005.03,0.393963,0.276629,7329.91,1402.68,1402.68,1402.68,4.36618,1.6935,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,254,2038,1699.09,21230.8,10075.4,0.436731,0.232223,6155.69,1000.96,1000.96,1000.96,3.702,2.11669,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2025,3343.41,22276.8,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,2.494,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2026,2817.77,22067.5,11639.5,0.35,0.333992,9596.03,2103.44,2103.44,2103.44,4.54674,2.32553,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2027,2309.12,13594.5,10805.7,0.358351,0.321968,8152.64,1733.41,1733.41,1733.41,4.06347,2.54106,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2028,2105.15,23783.1,10055.9,0.381134,0.29195,7849.43,1508.47,1508.47,1508.47,3.83888,2.19621,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2029,2071.58,10079.7,9994.81,0.385175,0.287011,7985.13,1469.6,1469.6,1469.6,3.96611,2.63151,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2030,2000.75,56777.6,9320.88,0.393995,0.276593,7568.18,1403.39,1403.39,1403.39,3.83262,1.63801,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2031,1921.61,15051.8,10967.3,0.404357,0.26495,7465.41,1260.06,1260.06,1260.06,3.94441,2.26406,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2032,1902.63,7254.3,11645.9,0.406925,0.26216,7143.76,1264.04,1264.04,1264.04,3.09424,2.86491,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2033,2158.49,8784.3,11280.6,0.374896,0.299793,9500.47,1550.53,1550.53,1550.53,3.36647,3.03697,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2034,2634.3,55734.5,11000.4,0.35,0.333993,10574.4,2151.29,2151.29,2151.29,4.19716,1.68575,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2035,2290.12,37754.9,11092.7,0.360339,0.319192,8647.98,1982.05,1982.05,1982.05,4.51847,1.82324,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2036,1732.73,7761.8,11680.4,0.431502,0.23717,6173.16,1025.33,1025.33,1025.33,3.13025,2.61972,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2037,1966.86,21264.9,12253.9,0.398366,0.271606,8543.01,1206.06,1206.06,1206.06,3.01245,2.46591,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,255,2038,2770.18,24941.4,13470.7,0.35,0.333993,11749,2221.61,2221.61,2221.61,3.77229,2.31131,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,256,2025,3343.41,10887.6,12192,0.519517,0.167306,11100.1,1350,2477.69,2477.69,5.02194,3.00414,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,256,2026,2817.77,37088.1,11012.7,0.35,0.333992,9596.03,2103.43,2103.43,2103.43,4.56742,1.98956,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,256,2027,2306.16,6294.01,10747.7,0.358662,0.321532,8115.6,1717.73,1717.73,1717.73,4.41456,2.74847,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,256,2028,1996.2,40116.8,9776.63,0.394576,0.275923,7063.94,1386.12,1386.12,1386.12,3.65948,1.86855,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,256,2029,1962.91,12175.1,10576,0.398881,0.271025,7861.18,1281.1,1281.1,1281.1,3.84813,2.45642,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,256,2030,2093.67,17802.4,10955.4,0.382507,0.29026,7885.75,1524.38,1524.38,1524.38,3.51198,2.40891,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,6,256,2031,2083.03,14056.5,10318.3,0.383786,0.288697,8655.47,1526.41,1526.41,1526.41,3.64546,2.541,0.5,5977.95,2391.18,2092.28
